kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
aten.1.sm_86.ptx 3938 : 65536 2163008 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3937 : 65536 590816 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3936 : 65536 2162880 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3935 : 65536 590976 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3934 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3933 : 65536 591264 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3932 : 65536 2162752 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3931 : 65536 591136 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3930 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3929 : 65536 591136 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3928 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3927 : 65536 591264 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3926 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3925 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3924 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3923 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3922 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3921 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3920 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3919 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3918 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3917 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3916 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3915 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3914 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3913 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3912 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3911 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3910 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3909 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3908 : 65536 2162752 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3907 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3906 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3905 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3904 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3903 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3902 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3901 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3900 : 65536 2162816 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3899 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3898 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3897 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3896 : 65536 2162720 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3895 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3894 : 65536 2162720 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3893 : 65536 591424 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3892 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3891 : 65536 591424 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3890 : 65536 2163072 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3889 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3888 : 65536 2162784 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3887 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3886 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3885 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3884 : 65536 2163328 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3883 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3882 : 65536 2162976 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3881 : 65536 591392 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3880 : 65536 2163776 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3879 : 65536 592608 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3878 : 65536 589952 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3877 : 65536 2164160 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3876 : 65536 591360 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3875 : 65536 2884192 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3874 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3873 : 65536 2163168 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3872 : 65536 590816 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3871 : 65536 2163008 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3870 : 65536 590816 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3869 : 65536 2162880 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3868 : 65536 590816 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3867 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3866 : 65536 591264 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3865 : 65536 2162752 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3864 : 65536 591136 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3863 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3862 : 65536 591136 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3861 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3860 : 65536 591136 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3859 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3858 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3857 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3856 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3855 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3854 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3853 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3852 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3851 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3850 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3849 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3848 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3847 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3846 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3845 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3844 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3843 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3842 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3841 : 65536 2162752 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3840 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3839 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3838 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3837 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3836 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3835 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3834 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3833 : 65536 2162816 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3832 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3831 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3830 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3829 : 65536 2162720 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3828 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3827 : 65536 2162720 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3826 : 65536 591424 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3825 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3824 : 65536 591424 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3823 : 65536 2163072 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3822 : 65536 591424 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3821 : 65536 2162784 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3820 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3819 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3818 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3817 : 65536 2163328 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3816 : 65536 591360 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3815 : 65536 2162976 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3814 : 65536 591776 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3813 : 65536 2163552 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3812 : 65536 592608 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3811 : 65536 589952 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3810 : 65536 2164160 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3809 : 65536 589824 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3808 : 65536 2884192 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3807 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3806 : 65536 2162944 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3805 : 65536 590816 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3804 : 65536 2163008 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3803 : 65536 590816 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3802 : 65536 2162880 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3801 : 65536 590976 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3800 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3799 : 65536 591264 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3798 : 65536 2162752 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3797 : 65536 591136 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3796 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3795 : 65536 591136 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3794 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3793 : 65536 591264 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3792 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3791 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3790 : 65536 2162688 0 2048 2048 0 0 0 0 
